dtg,mac,rssi,ssid,oui
"2015-10-04 19:38:50.733704",f0:25:b7:6f:97:a0,-79,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-04 19:39:11.821503",50:55:27:d4:e8:d2,-81,<None>,"LG Electronics"
"2015-10-04 19:40:48.677009",64:09:80:ca:85:c5,-83,<None>,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 19:40:48.697333",64:09:80:ca:85:c5,-79,<None>,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 19:40:48.717379",64:09:80:ca:85:c5,-81,<None>,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 19:40:48.778754",64:09:80:ca:85:c5,-83,<None>,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 19:44:28.004160",04:fe:31:f1:9d:9c,-81,nyu,"Samsung Electronics Co.,Ltd"
"2015-10-04 19:45:55.606362",88:12:4e:03:5e:4a,-83,REED,"Qualcomm Atheros"
"2015-10-04 19:45:55.625820",88:12:4e:03:5e:4a,-83,<None>,"Qualcomm Atheros"
"2015-10-04 19:45:55.648049",88:12:4e:03:5e:4a,-81,REED,"Qualcomm Atheros"
"2015-10-04 19:45:55.670634",88:12:4e:03:5e:4a,-81,<None>,"Qualcomm Atheros"
"2015-10-04 19:45:55.692045",88:12:4e:03:5e:4a,-81,<None>,"Qualcomm Atheros"
"2015-10-04 19:46:02.304307",88:12:4e:03:5e:4a,-83,<None>,"Qualcomm Atheros"
"2015-10-04 19:46:02.337417",88:12:4e:03:5e:4a,-83,<None>,"Qualcomm Atheros"
"2015-10-04 19:46:02.356836",88:12:4e:03:5e:4a,-83,REED,"Qualcomm Atheros"
"2015-10-04 19:46:02.375875",88:12:4e:03:5e:4a,-81,REED,"Qualcomm Atheros"
"2015-10-04 19:46:02.404127",88:12:4e:03:5e:4a,-81,REED,"Qualcomm Atheros"
"2015-10-04 19:46:02.458156",88:12:4e:03:5e:4a,-81,<None>,"Qualcomm Atheros"
"2015-10-04 19:46:02.477117",88:12:4e:03:5e:4a,-77,REED,"Qualcomm Atheros"
"2015-10-04 19:46:02.494985",88:12:4e:03:5e:4a,-81,<None>,"Qualcomm Atheros"
"2015-10-04 19:46:05.636813",88:12:4e:03:5e:4a,-81,<None>,"Qualcomm Atheros"
"2015-10-04 19:46:06.097807",88:12:4e:03:5e:4a,-83,REED,"Qualcomm Atheros"
"2015-10-04 19:46:06.121685",88:12:4e:03:5e:4a,-79,<None>,"Qualcomm Atheros"
"2015-10-04 19:46:06.144343",88:12:4e:03:5e:4a,-81,REED,"Qualcomm Atheros"
"2015-10-04 19:46:06.167663",88:12:4e:03:5e:4a,-81,REED,"Qualcomm Atheros"
"2015-10-04 19:46:06.185944",88:12:4e:03:5e:4a,-79,REED,"Qualcomm Atheros"
"2015-10-04 19:46:06.209654",88:12:4e:03:5e:4a,-81,<None>,"Qualcomm Atheros"
"2015-10-04 19:46:59.266448",50:55:27:e4:b6:40,-79,<None>,"LG Electronics"
"2015-10-04 19:46:59.286199",50:55:27:e4:b6:40,-83,<None>,"LG Electronics"
"2015-10-04 19:47:53.562468",58:3f:54:c3:d1:13,-81,<None>,"LG Electronics (Mobile Communications)"
"2015-10-04 19:48:22.241632",cc:3a:61:1d:b5:55,-81,<None>,"SAMSUNG ELECTRO MECHANICS CO., LTD."
"2015-10-04 19:51:46.580493",5c:51:88:e2:5f:7f,-79,<None>,"Motorola Mobility LLC, a Lenovo Company"
"2015-10-04 19:52:00.934893",5c:51:88:9c:87:02,-83,<None>,"Motorola Mobility LLC, a Lenovo Company"
"2015-10-04 19:52:27.100272",04:fe:31:f1:9d:9c,-79,<None>,"Samsung Electronics Co.,Ltd"
"2015-10-04 19:54:14.500062",00:22:64:39:f0:da,-83,"Leeds United","Hewlett-Packard Company"
"2015-10-04 19:54:39.594145",14:1a:a3:42:1c:de,-81,<None>,"Motorola Mobility LLC"
"2015-10-04 19:55:18.354713",5c:51:88:90:c7:a2,-81,<None>,"Motorola Mobility LLC, a Lenovo Company"
"2015-10-04 19:55:51.080289",e8:50:8b:b7:16:47,-77,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-04 20:01:08.243046",d0:a6:37:6a:d4:0a,-81,<None>,Apple
"2015-10-04 20:03:15.736676",c0:f2:fb:c7:fe:18,-79,nyu,Apple
"2015-10-04 20:03:51.192059",f8:95:c7:e6:7f:45,-83,<None>,"LG Electronics (Mobile Communications)"
"2015-10-04 20:04:46.127162",c8:a8:23:c7:93:5d,-83,<None>,"Samsung Electronics Co.,Ltd"
"2015-10-04 20:05:58.039406",0c:48:85:a2:77:70,-81,<None>,"LG Electronics"
"2015-10-04 20:05:58.065325",0c:48:85:a2:77:70,-83,<None>,"LG Electronics"
"2015-10-04 20:05:58.087087",0c:48:85:a2:77:70,-79,<None>,"LG Electronics"
"2015-10-04 20:08:53.030816",fc:c2:de:56:d4:b9,-81,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-04 20:09:26.909427",fc:c2:de:56:d4:b9,-81,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-04 20:09:27.554921",26:68:7d:67:dd:35,-83,<None>,"Admin OUI"
"2015-10-04 20:09:30.292399",fc:c2:de:56:d4:b9,-81,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-04 20:09:33.691760",fc:c2:de:56:d4:b9,-83,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-04 20:10:04.105431",00:1a:4d:3e:2c:23,-83,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:10:41.490038",fa:51:cd:67:8d:cd,-83,<None>,"Admin OUI"
"2015-10-04 20:10:41.531877",fa:51:cd:67:8d:cd,-83,<None>,"Admin OUI"
"2015-10-04 20:11:04.291036",c0:f2:fb:c7:fe:18,-81,nyu,Apple
"2015-10-04 20:13:07.094326",18:f6:43:b6:d9:4b,-79,<None>,Apple
"2015-10-04 20:14:15.421943",24:24:0e:d1:ab:d7,-81,nyu,Apple
"2015-10-04 20:14:15.444439",24:24:0e:d1:ab:d7,-81,nyu,Apple
"2015-10-04 20:14:21.262951",24:24:0e:d1:ab:d7,-83,nyu,Apple
"2015-10-04 20:16:11.946144",a8:66:7f:b9:df:28,-79,eduroam,"Apple, Inc."
"2015-10-04 20:16:11.964979",a8:66:7f:b9:df:28,-81,eduroam,"Apple, Inc."
"2015-10-04 20:17:17.720637",90:8d:6c:9b:4f:33,-79,nyu,Apple
"2015-10-04 20:19:02.574068",74:04:2b:60:00:8c,-81,<None>,"Lenovo Mobile Communication (Wuhan) Company Limited"
"2015-10-04 20:20:49.967507",00:24:1d:bb:07:fc,-81,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:21:32.174425",00:1a:4d:3e:2b:76,-81,dummyssiddonotconnect987654322,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:21:32.196306",00:1a:4d:3e:2b:76,-81,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:21:32.526493",00:1a:4d:3e:2b:76,-79,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:21:32.596089",00:1a:4d:3e:2b:76,-81,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:21:32.615721",00:1a:4d:3e:2b:76,-81,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:21:36.901952",00:1a:4d:3e:2b:76,-81,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:21:44.702268",00:1a:4d:3e:2b:76,-81,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:21:45.701524",00:1a:4d:3e:2b:76,-83,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:21:45.721029",00:1a:4d:3e:2b:76,-81,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:21:58.717809",00:1a:4d:3e:2b:76,-83,<None>,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:22:06.742853",00:24:1d:bb:07:fc,-83,PARAVLM,"GIGA-BYTE TECHNOLOGY CO.,LTD."
"2015-10-04 20:22:26.650522",a8:66:7f:b9:df:28,-81,eduroam,"Apple, Inc."
"2015-10-04 20:22:34.436236",5c:f9:38:93:38:4a,-81,CableWiFi,"Apple, Inc"
"2015-10-04 20:22:40.446453",10:68:3f:4a:42:b6,-83,<None>,"LG Electronics"
"2015-10-04 20:22:57.113694",5c:f9:38:93:38:4a,-83,CableWiFi,"Apple, Inc"
"2015-10-04 20:22:57.133508",5c:f9:38:93:38:4a,-81,<None>,"Apple, Inc"
"2015-10-04 20:23:49.227927",10:68:3f:4a:42:b6,-85,<None>,"LG Electronics"
"2015-10-04 20:26:17.535371",a8:66:7f:b9:df:28,-83,eduroam,"Apple, Inc."
"2015-10-04 20:26:55.490765",76:09:41:bd:2e:19,-85,<None>,"Admin OUI"
"2015-10-04 20:27:10.466800",c8:1e:e7:26:72:8f,-79,nyu,"Apple Inc"
"2015-10-04 20:27:10.485804",c8:1e:e7:26:72:8f,-81,nyu,"Apple Inc"
"2015-10-04 20:34:41.672701",80:96:b1:25:e7:b5,-83,YesWeCan,Error
"2015-10-04 20:35:36.123533",60:f8:1d:a3:3e:09,-79,nyu,Apple
"2015-10-04 20:35:36.142487",60:f8:1d:a3:3e:09,-79,nyu,Apple
"2015-10-04 20:36:21.212845",c4:43:8f:48:88:e8,-81,CableWiFi,"LG Electronics"
"2015-10-04 20:36:38.899250",60:f8:1d:a3:3e:09,-79,nyu,Apple
"2015-10-04 20:36:38.921162",60:f8:1d:a3:3e:09,-79,nyu,Apple
"2015-10-04 20:39:04.867634",00:80:48:67:57:b8,-81,<None>,"COMPEX INCORPORATED"
"2015-10-04 20:39:41.828419",90:b6:86:36:6c:12,-81,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-04 20:45:25.499997",3e:b9:be:35:46:13,-79,<None>,"Admin OUI"
"2015-10-04 20:45:29.110931",98:f1:70:8d:d3:b1,-83,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-04 20:47:43.041777",64:09:80:ca:85:c5,-81,nyu,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 20:47:48.779929",64:09:80:ca:85:c5,-83,nyu,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 20:47:57.571189",64:09:80:ca:85:c5,-79,nyu,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 20:48:02.096895",5e:09:fd:9b:0d:23,-81,<None>,"Admin OUI"
"2015-10-04 20:48:10.101846",64:09:80:ca:85:c5,-81,nyu,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 20:48:46.939012",5e:23:ff:ff:58:ec,-81,BestBuy,"Admin OUI"
"2015-10-04 20:48:46.957837",5e:23:ff:ff:58:ec,-81,<None>,"Admin OUI"
"2015-10-04 20:49:35.662762",5a:bc:f7:17:d1:43,-81,<None>,"Admin OUI"
"2015-10-04 20:52:22.874433",bc:d1:d3:ea:f3:60,-81,<None>,"Tinno Mobile Technology Corp"
"2015-10-04 20:52:43.641278",64:09:80:ca:85:c5,-81,nyu,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 20:52:53.421543",bc:d1:d3:ea:f3:60,-85,<None>,"Tinno Mobile Technology Corp"
"2015-10-04 20:53:24.868407",64:09:80:ca:85:c5,-81,<None>,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 20:55:52.842371",c0:ee:fb:4a:ce:4b,-81,<None>,"OnePlus Tech (Shenzhen) Ltd"
"2015-10-04 20:57:33.824780",c0:33:5e:24:d9:f9,-83,FiOS-JKDIE,Microsoft
"2015-10-04 20:57:34.745946",ec:1f:72:74:1e:2d,-81,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-04 20:59:24.736722",cc:3a:61:1b:21:74,-81,tremors,"SAMSUNG ELECTRO MECHANICS CO., LTD."
"2015-10-04 20:59:24.756201",cc:3a:61:1b:21:74,-81,GK-061713u,"SAMSUNG ELECTRO MECHANICS CO., LTD."
"2015-10-04 20:59:24.774052",cc:3a:61:1b:21:74,-81,tsunami,"SAMSUNG ELECTRO MECHANICS CO., LTD."
"2015-10-04 20:59:24.795866",cc:3a:61:1b:21:74,-79,<None>,"SAMSUNG ELECTRO MECHANICS CO., LTD."
"2015-10-04 21:00:41.505549",a4:5e:60:e0:d7:97,-79,ChinaNet,Apple
"2015-10-04 21:00:44.367388",04:15:52:4c:41:e8,-81,<None>,Apple
"2015-10-04 21:03:33.247102",60:51:2c:ac:6b:4f,-81,<None>,"TCT mobile limited"
"2015-10-04 21:03:33.265366",60:51:2c:ac:6b:4f,-83,<None>,"TCT mobile limited"
"2015-10-04 21:03:47.432265",1e:01:fa:97:31:25,-79,<None>,"Admin OUI"
"2015-10-04 21:03:47.454178",1e:01:fa:97:31:25,-81,<None>,"Admin OUI"
"2015-10-04 21:05:06.791814",7a:72:0c:3c:01:c8,-81,<None>,"Admin OUI"
"2015-10-04 21:07:31.042111",fc:e9:98:c4:b4:4b,-81,<None>,Apple
"2015-10-04 21:07:31.064237",fc:e9:98:c4:b4:4b,-81,<None>,Apple
"2015-10-04 21:08:16.524425",58:3f:54:ed:ec:a3,-81,<None>,Error
"2015-10-04 21:08:16.677437",58:3f:54:ed:ec:a3,-79,<None>,"LG Electronics (Mobile Communications)"
"2015-10-04 21:08:21.562944",ba:11:0b:03:c1:24,-77,<None>,"Admin OUI"
"2015-10-04 21:09:08.493853",0e:4c:f3:6f:b2:b2,-83,elife,"Admin OUI"
"2015-10-04 21:09:16.933632",30:0d:43:5c:ee:e0,-83,jfamily,"Microsoft Mobile Oy"
"2015-10-04 21:09:16.954831",30:0d:43:5c:ee:e0,-79,shawnlee66,"Microsoft Mobile Oy"
"2015-10-04 21:09:16.976699",30:0d:43:5c:ee:e0,-79,BusyTiger-guest,"Microsoft Mobile Oy"
"2015-10-04 21:09:16.994391",30:0d:43:5c:ee:e0,-77,"Cant Touch This","Microsoft Mobile Oy"
"2015-10-04 21:09:17.016011",30:0d:43:5c:ee:e0,-79,"Galaxy S6 active 9453","Microsoft Mobile Oy"
"2015-10-04 21:09:33.509371",64:09:80:ca:85:c5,-83,<None>,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 21:09:35.533984",cc:89:fd:8d:b0:f8,-79,attwifi,"Nokia Corporation"
"2015-10-04 21:12:34.691022",ec:1f:72:74:1e:2d,-83,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-04 21:12:44.787438",72:09:1e:9e:ef:fd,-79,<None>,"Admin OUI"
"2015-10-04 21:13:30.395335",78:4b:87:cb:3c:25,-79,<None>,"Murata Manufacturing Co.,Ltd."
"2015-10-04 21:17:34.799452",ec:1f:72:74:1e:2d,-83,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-04 21:18:16.315166",54:27:1e:6d:86:40,-81,<None>,Error
"2015-10-04 21:18:20.355334",54:27:1e:6d:86:40,-81,<None>,"AzureWave Technonloies, Inc."
"2015-10-04 21:18:50.868519",c4:43:8f:41:62:42,-81,<None>,"LG Electronics"
"2015-10-04 21:19:26.128620",24:0a:11:fa:69:27,-83,CableWiFi,"TCT Mobile Limited"
"2015-10-04 21:19:33.013367",5c:ad:cf:17:6c:05,-81,nyu,Unknown
"2015-10-04 21:19:43.500181",24:0a:11:fa:69:27,-81,<None>,"TCT Mobile Limited"
"2015-10-04 21:20:51.949606",92:d2:44:27:84:c8,-83,<None>,"Admin OUI"
"2015-10-04 21:21:33.784665",a8:66:7f:b9:df:28,-81,nyu,"Apple, Inc."
"2015-10-04 21:21:33.806299",a8:66:7f:b9:df:28,-81,nyu,"Apple, Inc."
"2015-10-04 21:21:44.816392",a8:66:7f:b9:df:28,-79,nyu,"Apple, Inc."
"2015-10-04 21:21:44.835468",a8:66:7f:b9:df:28,-81,nyu,"Apple, Inc."
"2015-10-04 21:22:12.689700",f6:23:fd:f1:3a:a6,-83,<None>,"Admin OUI"
"2015-10-04 21:22:34.893775",ec:1f:72:74:1e:2d,-79,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-04 21:22:34.917672",ec:1f:72:74:1e:2d,-79,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-04 21:23:10.217350",ec:1f:72:74:1e:2d,-83,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-04 21:23:48.692979",90:27:e4:a2:14:16,-81,FITNET,Apple
"2015-10-04 21:24:33.802048",64:09:80:ca:85:c5,-85,<None>,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 21:24:33.824413",64:09:80:ca:85:c5,-85,<None>,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 21:36:21.714436",d4:37:d7:59:c0:23,-79,<None>,"zte corporation"
"2015-10-04 21:36:21.732574",d4:37:d7:59:c0:23,-79,<None>,"zte corporation"
"2015-10-04 21:36:21.754566",d4:37:d7:59:c0:23,-81,<None>,"zte corporation"
"2015-10-04 21:36:31.724014",d4:37:d7:59:c0:23,-83,<None>,"zte corporation"
"2015-10-04 21:36:31.742817",d4:37:d7:59:c0:23,-81,<None>,"zte corporation"
"2015-10-04 21:36:34.713528",cc:3a:61:1a:c6:94,-81,<None>,"SAMSUNG ELECTRO MECHANICS CO., LTD."
"2015-10-04 21:36:57.035943",64:76:ba:b2:f2:fa,-83,"Starbucks WiFi",Error
"2015-10-04 21:37:30.959503",64:76:ba:b2:f2:fa,-81,Metrotech,Apple
"2015-10-04 21:37:31.102331",64:76:ba:b2:f2:fa,-83,<None>,Apple
"2015-10-04 21:38:46.072500",90:b6:86:8c:77:ba,-81,<None>,"Murata Manufacturing Co., Ltd."
"2015-10-04 21:39:39.490727",64:76:ba:b2:f2:fa,-81,Metrotech,Apple
"2015-10-04 21:39:47.535042",d4:37:d7:59:c0:23,-81,<None>,"zte corporation"
"2015-10-04 21:39:47.553434",d4:37:d7:59:c0:23,-81,<None>,"zte corporation"
"2015-10-04 21:39:47.575440",d4:37:d7:59:c0:23,-81,<None>,"zte corporation"
"2015-10-04 21:41:00.145271",a4:5e:60:26:c9:c9,-81,nyu,Apple
"2015-10-04 21:44:36.034524",34:4d:f7:9d:48:77,-81,<None>,"LG Electronics"
"2015-10-04 21:45:04.014398",98:e0:d9:6e:0f:b5,-79,<None>,Apple
"2015-10-04 21:46:42.902948",c4:9a:02:25:e3:72,-83,<None>,"LG Electronics (Mobile Communicaitons)"
"2015-10-04 21:49:00.422140",64:76:ba:b2:f2:fa,-81,Metrotech,Apple
"2015-10-04 21:49:00.445247",64:76:ba:b2:f2:fa,-81,Metrotech,Apple
"2015-10-04 21:50:37.737580",64:09:80:ca:85:c5,-81,<None>,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 21:50:37.756045",64:09:80:ca:85:c5,-79,<None>,"XIAOMI Electronics,CO.,LTD"
"2015-10-04 21:51:14.575246",90:e7:c4:b9:2d:c8,-83,<None>,"HTC Corporation"
"2015-10-04 21:53:32.858463",6c:2f:2c:83:27:8c,-83,"Dazzler Guest","Samsung Electronics Co.,Ltd"
"2015-10-04 21:53:42.824546",a0:91:69:c3:9e:20,-85,<None>,Unknown
"2015-10-04 21:53:42.846425",a0:91:69:c3:9e:20,-81,<None>,Unknown
"2015-10-04 21:53:42.865553",54:9f:13:df:77:e2,-81,<None>,Apple
"2015-10-04 21:53:46.874624",90:3c:92:5e:7a:b4,-79,<None>,Apple
"2015-10-04 21:55:24.635175",0c:12:62:71:61:f0,-81,<None>,"zte corporation"
"2015-10-04 21:58:10.870385",66:bf:47:db:bf:98,-81,<None>,"Admin OUI"
"2015-10-04 22:00:24.812514",90:e7:c4:b9:2d:c8,-83,<None>,"HTC Corporation"
"2015-10-04 22:00:38.246427",ec:85:2f:a7:fb:f0,-83,<None>,Apple
"2015-10-04 22:01:43.615213",6c:76:60:0e:7d:06,-81,<None>,Error
"2015-10-04 22:01:43.825304",6c:76:60:0e:7d:06,-81,<None>,"KYOCERA Corporation"
"2015-10-04 22:01:43.846639",6c:76:60:0e:7d:06,-81,<None>,"KYOCERA Corporation"
"2015-10-04 22:02:13.748911",a4:5e:60:26:c9:c9,-81,nyu,Apple
"2015-10-04 22:02:13.770826",a4:5e:60:26:c9:c9,-79,nyu,Apple
"2015-10-04 22:02:47.166817",d8:55:a3:d6:59:6e,-81,"Carefree WiFi","zte corporation"
"2015-10-04 22:02:47.185490",d8:55:a3:d6:59:6e,-85,"Public WiFi","zte corporation"
"2015-10-04 22:02:47.207785",d8:55:a3:d6:59:6e,-81,DDGuestWiFi,"zte corporation"
"2015-10-04 22:02:47.269702",d8:55:a3:d6:59:6e,-83,<None>,"zte corporation"
"2015-10-04 22:02:47.293185",d8:55:a3:d6:59:6e,-83,"Carefree WiFi","zte corporation"
"2015-10-04 22:02:47.314527",d8:55:a3:d6:59:6e,-81,attwifi,"zte corporation"
"2015-10-04 22:02:47.337014",d8:55:a3:d6:59:6e,-81,"Bally Free WiFi","zte corporation"
"2015-10-04 22:02:47.355011",d8:55:a3:d6:59:6e,-81,"Public WiFi","zte corporation"
"2015-10-04 22:02:47.376507",d8:55:a3:d6:59:6e,-83,_Badoo_Free_WiFi,"zte corporation"
"2015-10-04 22:02:47.394289",d8:55:a3:d6:59:6e,-79,DDGuestWiFi,"zte corporation"
"2015-10-04 22:02:47.416361",d8:55:a3:d6:59:6e,-85,<None>,"zte corporation"
"2015-10-04 22:03:01.945476",a0:f4:50:1f:14:75,-81,BTDS-Guest-WPA,"HTC Corporation"
"2015-10-04 22:03:02.604553",d8:55:a3:d6:59:6e,-81,"Carefree WiFi","zte corporation"
"2015-10-04 22:03:02.623449",d8:55:a3:d6:59:6e,-81,attwifi,"zte corporation"
"2015-10-04 22:05:14.640070",c8:f6:50:1b:5b:c0,-79,ropa,Apple
"2015-10-04 22:05:14.662548",c8:f6:50:1b:5b:c0,-83,<None>,Apple
"2015-10-04 22:05:14.683974",c8:f6:50:1b:5b:c0,-81,ropa,Apple
"2015-10-04 22:06:58.172261",cc:29:f5:54:0a:cf,-81,<None>,Apple
"2015-10-04 22:10:18.884446",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:10:18.907106",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:10:31.609832",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:10:35.512267",4c:7c:5f:7e:25:a8,-79,<None>,Apple
"2015-10-04 22:10:35.534462",4c:7c:5f:7e:25:a8,-79,<None>,Apple
"2015-10-04 22:10:39.408397",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:10:39.432578",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:10:43.314826",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:11:12.886097",4c:7c:5f:7e:25:a8,-79,<None>,Apple
"2015-10-04 22:11:12.905702",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:11:27.489278",d4:f4:6f:31:9d:a7,-81,NYU-ROAM3,Apple
"2015-10-04 22:12:26.945940",92:e5:0e:45:ac:05,-79,<None>,"Admin OUI"
"2015-10-04 22:12:50.446648",4c:7c:5f:7e:25:a8,-83,<None>,Apple
"2015-10-04 22:13:08.283154",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:13:08.305906",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:13:08.327482",22:c0:cd:ff:40:e1,-81,<None>,"Admin OUI"
"2015-10-04 22:13:20.795019",86:7a:b0:48:e5:6d,-77,<None>,"Admin OUI"
"2015-10-04 22:13:20.822490",86:7a:b0:48:e5:6d,-79,<None>,"Admin OUI"
"2015-10-04 22:13:26.064489",4c:7c:5f:7e:25:a8,-79,<None>,Apple
"2015-10-04 22:13:26.087423",4c:7c:5f:7e:25:a8,-79,<None>,Apple
"2015-10-04 22:13:38.404812",a8:5b:78:51:3c:ff,-83,NYU-ROAM3,Apple
"2015-10-04 22:14:37.221175",4c:7c:5f:7e:25:a8,-83,<None>,Apple
"2015-10-04 22:14:41.224169",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:14:41.246284",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:14:48.870399",4c:7c:5f:7e:25:a8,-83,<None>,Apple
"2015-10-04 22:14:51.379596",62:2c:ed:b7:0c:fc,-79,<None>,"Admin OUI"
"2015-10-04 22:14:56.732110",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:15:00.367445",86:7a:b0:48:e5:6d,-81,<None>,"Admin OUI"
"2015-10-04 22:15:00.386497",86:7a:b0:48:e5:6d,-81,<None>,"Admin OUI"
"2015-10-04 22:15:09.643161",4c:7c:5f:7e:25:a8,-81,<None>,Apple
"2015-10-04 22:15:35.778166",86:7a:b0:48:e5:6d,-79,<None>,"Admin OUI"
"2015-10-04 22:16:35.062224",4c:7c:5f:7e:25:a8,-83,<None>,Apple
"2015-10-04 22:16:44.071170",86:7a:b0:48:e5:6d,-83,<None>,"Admin OUI"
"2015-10-04 22:17:08.138127",4c:7c:5f:7e:25:a8,-83,<None>,Apple
"2015-10-04 22:17:08.163267",4c:7c:5f:7e:25:a8,-83,<None>,Apple
"2015-10-04 22:17:55.536731",76:d4:51:b0:51:6c,-79,<None>,"Admin OUI"
"2015-10-04 22:18:50.337460",80:6c:1b:aa:bf:f4,-79,ANKIT,"Motorola Mobility LLC"
"2015-10-04 22:18:50.362786",80:6c:1b:aa:bf:f4,-79,INTEX_228B18,"Motorola Mobility LLC"
"2015-10-04 22:18:50.385055",80:6c:1b:aa:bf:f4,-81,LOVE&LATTE,"Motorola Mobility LLC"
"2015-10-04 22:18:50.408061",80:6c:1b:aa:bf:f4,-81,ANKIIT,"Motorola Mobility LLC"
"2015-10-04 22:18:50.426557",80:6c:1b:aa:bf:f4,-83,"VIVEK V ","Motorola Mobility LLC"
"2015-10-04 22:18:50.445862",80:6c:1b:aa:bf:f4,-81,"LOVE & LATTE","Motorola Mobility LLC"
"2015-10-04 22:18:50.467893",80:6c:1b:aa:bf:f4,-81,OnAir,"Motorola Mobility LLC"
"2015-10-04 22:19:08.958956",6c:76:60:71:fb:ec,-81,<None>,"KYOCERA Corporation"
"2015-10-04 22:23:51.228850",2c:be:08:e5:a2:8c,-79,<None>,Apple
"2015-10-04 22:25:04.350769",f6:45:19:76:b9:c2,-81,<None>,"Admin OUI"
"2015-10-04 22:26:27.914615",dc:37:14:3a:87:75,-81,nyu,"Apple, Inc."
"2015-10-04 22:26:33.002650",dc:37:14:3a:87:75,-81,nyu,"Apple, Inc."
"2015-10-04 22:26:33.025207",dc:37:14:3a:87:75,-77,nyu,"Apple, Inc."
"2015-10-04 22:26:51.712791",dc:37:14:3a:87:75,-79,nyu,"Apple, Inc."
"2015-10-04 22:28:44.246423",98:e0:d9:66:48:b7,-79,<None>,Apple
"2015-10-04 22:30:29.482223",50:55:27:f3:13:6e,-85,<None>,"LG Electronics"
"2015-10-04 22:32:35.711276",22:7f:69:df:b1:ed,-83,<None>,"Admin OUI"
"2015-10-04 22:32:53.433297",58:3f:54:a7:38:71,-81,<None>,"LG Electronics (Mobile Communications)"
"2015-10-04 22:34:12.595983",e8:50:8b:15:82:6e,-81,<None>,"Samsung Electro Mechanics co., LTD."
"2015-10-04 22:36:45.512328",10:2f:6b:85:39:7b,-79,<None>,"Microsoft Corporation"
"2015-10-04 22:37:55.414294",a4:e4:b8:2b:cc:4c,-79,Mobileguest,"BlackBerry Limited"
"2015-10-04 22:39:31.038322",64:9a:be:b3:7d:ce,-79,nyu,Apple
